,Seed,Learning Rate,Batch Size,Val CE,Val Accuracy,Val F1,Test CE,Test Accuracy,Test F1,classification_report,classification_report_json
0,5768,1e-06,8,1.17129812952058,0.9675903260550279,0.9698139767474054,1.8102888171871503,0.9588428158148505,0.9638630543581044,"              precision    recall  f1-score   support

       LOC_B     0.6013    0.9269    0.7294       301
       LOC_I     0.7103    0.6333    0.6696       120
           O     0.9988    0.9616    0.9799     24118
       ORG_B     0.5570    0.9706    0.7078       544
       ORG_I     0.4856    0.9062    0.6324       373
       PER_B     0.8831    0.9510    0.9158       286
       PER_I     0.9503    0.9399    0.9451       183

    accuracy                         0.9588     25925
   macro avg     0.7409    0.8985    0.7971     25925
weighted avg     0.9746    0.9588    0.9639     25925
","{""LOC_B"": {""precision"": 0.6012931034482759, ""recall"": 0.9269102990033222, ""f1-score"": 0.7294117647058824, ""support"": 301}, ""LOC_I"": {""precision"": 0.7102803738317757, ""recall"": 0.6333333333333333, ""f1-score"": 0.6696035242290749, ""support"": 120}, ""O"": {""precision"": 0.9987941949097799, ""recall"": 0.9616469027282527, ""f1-score"": 0.9798686072794103, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5569620253164557, ""recall"": 0.9705882352941176, ""f1-score"": 0.7077747989276139, ""support"": 544}, ""ORG_I"": {""precision"": 0.48563218390804597, ""recall"": 0.9061662198391421, ""f1-score"": 0.6323666978484564, ""support"": 373}, ""PER_B"": {""precision"": 0.8831168831168831, ""recall"": 0.951048951048951, ""f1-score"": 0.9158249158249158, ""support"": 286}, ""PER_I"": {""precision"": 0.9502762430939227, ""recall"": 0.9398907103825137, ""f1-score"": 0.9450549450549451, ""support"": 183}, ""accuracy"": 0.9588428158148505, ""macro avg"": {""precision"": 0.7409078582321627, ""recall"": 0.8985120930899475, ""f1-score"": 0.7971293219814714, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9745705453909078, ""recall"": 0.9588428158148505, ""f1-score"": 0.9638630543581044, ""support"": 25925}}"
0,5768,1e-06,4,0.6677579489711782,0.9648487222167825,0.9672779202186055,0.8879593994233024,0.9598071359691418,0.9643951230544529,"              precision    recall  f1-score   support

       LOC_B     0.5677    0.9336    0.7060       301
       LOC_I     0.7030    0.5917    0.6425       120
           O     0.9985    0.9631    0.9805     24118
       ORG_B     0.5643    0.9596    0.7107       544
       ORG_I     0.5204    0.8901    0.6568       373
       PER_B     0.8589    0.9580    0.9058       286
       PER_I     0.9514    0.9617    0.9565       183

    accuracy                         0.9598     25925
   macro avg     0.7377    0.8940    0.7941     25925
weighted avg     0.9743    0.9598    0.9644     25925
","{""LOC_B"": {""precision"": 0.5676767676767677, ""recall"": 0.9335548172757475, ""f1-score"": 0.7060301507537688, ""support"": 301}, ""LOC_I"": {""precision"": 0.7029702970297029, ""recall"": 0.5916666666666667, ""f1-score"": 0.6425339366515838, ""support"": 120}, ""O"": {""precision"": 0.9984954002235406, ""recall"": 0.9630566381955386, ""f1-score"": 0.980455888560574, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5643243243243243, ""recall"": 0.9595588235294118, ""f1-score"": 0.7106875425459497, ""support"": 544}, ""ORG_I"": {""precision"": 0.5203761755485894, ""recall"": 0.8900804289544236, ""f1-score"": 0.6567754698318498, ""support"": 373}, ""PER_B"": {""precision"": 0.8589341692789969, ""recall"": 0.958041958041958, ""f1-score"": 0.9057851239669421, ""support"": 286}, ""PER_I"": {""precision"": 0.9513513513513514, ""recall"": 0.9617486338797814, ""f1-score"": 0.9565217391304348, ""support"": 183}, ""accuracy"": 0.9598071359691418, ""macro avg"": {""precision"": 0.7377326407761818, ""recall"": 0.8939582809347897, ""f1-score"": 0.7941128359201575, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9742636227937808, ""recall"": 0.9598071359691418, ""f1-score"": 0.9643951230544529, ""support"": 25925}}"
0,5768,1e-07,32,0.6677579489711782,0.9648487222167825,0.0,7.581673083936467,0.9598071359691418,0.9643951230544529,"              precision    recall  f1-score   support

       LOC_B     0.5677    0.9336    0.7060       301
       LOC_I     0.7030    0.5917    0.6425       120
           O     0.9985    0.9631    0.9805     24118
       ORG_B     0.5643    0.9596    0.7107       544
       ORG_I     0.5204    0.8901    0.6568       373
       PER_B     0.8589    0.9580    0.9058       286
       PER_I     0.9514    0.9617    0.9565       183

    accuracy                         0.9598     25925
   macro avg     0.7377    0.8940    0.7941     25925
weighted avg     0.9743    0.9598    0.9644     25925
","{""LOC_B"": {""precision"": 0.5676767676767677, ""recall"": 0.9335548172757475, ""f1-score"": 0.7060301507537688, ""support"": 301}, ""LOC_I"": {""precision"": 0.7029702970297029, ""recall"": 0.5916666666666667, ""f1-score"": 0.6425339366515838, ""support"": 120}, ""O"": {""precision"": 0.9984954002235406, ""recall"": 0.9630566381955386, ""f1-score"": 0.980455888560574, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5643243243243243, ""recall"": 0.9595588235294118, ""f1-score"": 0.7106875425459497, ""support"": 544}, ""ORG_I"": {""precision"": 0.5203761755485894, ""recall"": 0.8900804289544236, ""f1-score"": 0.6567754698318498, ""support"": 373}, ""PER_B"": {""precision"": 0.8589341692789969, ""recall"": 0.958041958041958, ""f1-score"": 0.9057851239669421, ""support"": 286}, ""PER_I"": {""precision"": 0.9513513513513514, ""recall"": 0.9617486338797814, ""f1-score"": 0.9565217391304348, ""support"": 183}, ""accuracy"": 0.9598071359691418, ""macro avg"": {""precision"": 0.7377326407761818, ""recall"": 0.8939582809347897, ""f1-score"": 0.7941128359201575, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9742636227937808, ""recall"": 0.9598071359691418, ""f1-score"": 0.9643951230544529, ""support"": 25925}}"
0,5768,1e-07,16,31.072761168846718,0.5020072456672868,0.6085736676841376,32.13680087468203,0.508351012536162,0.6318702104641923,"              precision    recall  f1-score   support

       LOC_B     0.0294    0.0066    0.0108       301
       LOC_I     0.0068    0.0083    0.0075       120
           O     0.9064    0.5423    0.6786     24118
       ORG_B     0.1429    0.0018    0.0036       544
       ORG_I     0.0101    0.2252    0.0194       373
       PER_B     0.0000    0.0000    0.0000       286
       PER_I     0.0040    0.0656    0.0076       183

    accuracy                         0.5084     25925
   macro avg     0.1571    0.1214    0.1039     25925
weighted avg     0.8468    0.5084    0.6319     25925
","{""LOC_B"": {""precision"": 0.029411764705882353, ""recall"": 0.006644518272425249, ""f1-score"": 0.01084010840108401, ""support"": 301}, ""LOC_I"": {""precision"": 0.006756756756756757, ""recall"": 0.008333333333333333, ""f1-score"": 0.007462686567164179, ""support"": 120}, ""O"": {""precision"": 0.9064384226211103, ""recall"": 0.5422920640185753, ""f1-score"": 0.6786001504656652, ""support"": 24118}, ""ORG_B"": {""precision"": 0.14285714285714285, ""recall"": 0.001838235294117647, ""f1-score"": 0.0036297640653357535, ""support"": 544}, ""ORG_I"": {""precision"": 0.010133912414042706, ""recall"": 0.225201072386059, ""f1-score"": 0.019395058877857307, ""support"": 373}, ""PER_B"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 286}, ""PER_I"": {""precision"": 0.004029550033579583, ""recall"": 0.06557377049180328, ""f1-score"": 0.007592534008225245, ""support"": 183}, ""accuracy"": 0.508351012536162, ""macro avg"": {""precision"": 0.15708964991264493, ""recall"": 0.12141185625661625, ""f1-score"": 0.10393147176933311, ""support"": 25925}, ""weighted avg"": {""precision"": 0.8468033663052686, ""recall"": 0.508351012536162, ""f1-score"": 0.6318702104641923, ""support"": 25925}}"
0,5768,1e-07,8,15.344805558522543,0.474787036130422,0.599339852702976,15.461836300955879,0.4838958534233366,0.620702644928853,"              precision    recall  f1-score   support

       LOC_B     0.0000    0.0000    0.0000       301
       LOC_I     0.0000    0.0000    0.0000       120
           O     0.9411    0.5137    0.6646     24118
       ORG_B     0.0324    0.0331    0.0327       544
       ORG_I     0.1268    0.0965    0.1096       373
       PER_B     0.0000    0.0000    0.0000       286
       PER_I     0.0086    0.5519    0.0169       183

    accuracy                         0.4839     25925
   macro avg     0.1584    0.1707    0.1177     25925
weighted avg     0.8781    0.4839    0.6207     25925
","{""LOC_B"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 301}, ""LOC_I"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 120}, ""O"": {""precision"": 0.9411317888340296, ""recall"": 0.5137241894021063, ""f1-score"": 0.6646460853472091, ""support"": 24118}, ""ORG_B"": {""precision"": 0.03237410071942446, ""recall"": 0.03308823529411765, ""f1-score"": 0.03272727272727273, ""support"": 544}, ""ORG_I"": {""precision"": 0.1267605633802817, ""recall"": 0.09651474530831099, ""f1-score"": 0.1095890410958904, ""support"": 373}, ""PER_B"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 286}, ""PER_I"": {""precision"": 0.008605998636673483, ""recall"": 0.5519125683060109, ""f1-score"": 0.016947730514304895, ""support"": 183}, ""accuracy"": 0.4838958534233366, ""macro avg"": {""precision"": 0.1584103502243442, ""recall"": 0.1707485340443637, ""f1-score"": 0.11770144709781102, ""support"": 25925}, ""weighted avg"": {""precision"": 0.8780977659317973, ""recall"": 0.4838958534233366, ""f1-score"": 0.620702644928853, ""support"": 25925}}"
0,5768,1e-07,4,0.8212644294789522,0.9239204934886909,0.9321323860846608,1.144698587159685,0.9310703953712632,0.9415191146983403,"              precision    recall  f1-score   support

       LOC_B     0.3692    0.9003    0.5237       301
       LOC_I     0.0000    0.0000    0.0000       120
           O     0.9989    0.9360    0.9664     24118
       ORG_B     0.4654    0.9632    0.6275       544
       ORG_I     0.3582    0.9142    0.5147       373
       PER_B     0.7644    0.9301    0.8391       286
       PER_I     0.9701    0.8852    0.9257       183

    accuracy                         0.9311     25925
   macro avg     0.5609    0.7899    0.6282     25925
weighted avg     0.9638    0.9311    0.9415     25925
","{""LOC_B"": {""precision"": 0.3692098092643052, ""recall"": 0.9003322259136213, ""f1-score"": 0.523671497584541, ""support"": 301}, ""LOC_I"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 120}, ""O"": {""precision"": 0.9989379591114258, ""recall"": 0.9359814246620781, ""f1-score"": 0.9664354824899392, ""support"": 24118}, ""ORG_B"": {""precision"": 0.46536412078152756, ""recall"": 0.9632352941176471, ""f1-score"": 0.6275449101796408, ""support"": 544}, ""ORG_I"": {""precision"": 0.3581932773109244, ""recall"": 0.9142091152815014, ""f1-score"": 0.5147169811320755, ""support"": 373}, ""PER_B"": {""precision"": 0.764367816091954, ""recall"": 0.9300699300699301, ""f1-score"": 0.8391167192429022, ""support"": 286}, ""PER_I"": {""precision"": 0.9700598802395209, ""recall"": 0.8852459016393442, ""f1-score"": 0.9257142857142857, ""support"": 183}, ""accuracy"": 0.9310703953712632, ""macro avg"": {""precision"": 0.560876123257094, ""recall"": 0.7898676988120173, ""f1-score"": 0.6281714109061978, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9637960338694764, ""recall"": 0.9310703953712632, ""f1-score"": 0.9415191146983403, ""support"": 25925}}"
0,78516,0.0001,32,7.918033540821993,0.969646528933712,0.9716641206034786,8.371024345650392,0.9560270009643201,0.9622318893495693,"              precision    recall  f1-score   support

       LOC_B     0.6556    0.9169    0.7645       301
       LOC_I     0.7379    0.6333    0.6816       120
           O     0.9991    0.9602    0.9792     24118
       ORG_B     0.5714    0.9485    0.7132       544
       ORG_I     0.3998    0.9249    0.5583       373
       PER_B     0.8729    0.9126    0.8923       286
       PER_I     0.9747    0.8415    0.9032       183

    accuracy                         0.9560     25925
   macro avg     0.7445    0.8769    0.7846     25925
weighted avg     0.9747    0.9560    0.9622     25925
","{""LOC_B"": {""precision"": 0.6555819477434679, ""recall"": 0.9169435215946844, ""f1-score"": 0.7645429362880887, ""support"": 301}, ""LOC_I"": {""precision"": 0.7378640776699029, ""recall"": 0.6333333333333333, ""f1-score"": 0.6816143497757847, ""support"": 120}, ""O"": {""precision"": 0.9990939684183278, ""recall"": 0.9601542416452442, ""f1-score"": 0.9792371447902571, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5714285714285714, ""recall"": 0.9485294117647058, ""f1-score"": 0.7131997235659986, ""support"": 544}, ""ORG_I"": {""precision"": 0.39976825028968715, ""recall"": 0.9249329758713136, ""f1-score"": 0.5582524271844661, ""support"": 373}, ""PER_B"": {""precision"": 0.8729096989966555, ""recall"": 0.9125874125874126, ""f1-score"": 0.8923076923076922, ""support"": 286}, ""PER_I"": {""precision"": 0.9746835443037974, ""recall"": 0.8415300546448088, ""f1-score"": 0.903225806451613, ""support"": 183}, ""accuracy"": 0.9560270009643201, ""macro avg"": {""precision"": 0.7444757226929157, ""recall"": 0.8768587073487861, ""f1-score"": 0.7846257257662714, ""support"": 25925}, ""weighted avg"": {""precision"": 0.974735280564715, ""recall"": 0.9560270009643201, ""f1-score"": 0.9622318893495693, ""support"": 25925}}"
0,78516,0.0001,16,5.428989868324536,0.9620092039557426,0.9657452153065549,7.137734219651012,0.9530183220829316,0.959441207690925,"              precision    recall  f1-score   support

       LOC_B     0.6675    0.8605    0.7518       301
       LOC_I     0.4611    0.6917    0.5533       120
           O     0.9990    0.9575    0.9778     24118
       ORG_B     0.4919    0.9522    0.6487       544
       ORG_I     0.4698    0.8767    0.6118       373
       PER_B     0.8466    0.9266    0.8848       286
       PER_I     0.9106    0.8907    0.9006       183

    accuracy                         0.9530     25925
   macro avg     0.6924    0.8794    0.7613     25925
weighted avg     0.9721    0.9530    0.9594     25925
","{""LOC_B"": {""precision"": 0.6675257731958762, ""recall"": 0.8604651162790697, ""f1-score"": 0.7518142235123367, ""support"": 301}, ""LOC_I"": {""precision"": 0.46111111111111114, ""recall"": 0.6916666666666667, ""f1-score"": 0.5533333333333335, ""support"": 120}, ""O"": {""precision"": 0.9989617580896348, ""recall"": 0.9574591591342566, ""f1-score"": 0.9777702502434686, ""support"": 24118}, ""ORG_B"": {""precision"": 0.4919278252611586, ""recall"": 0.9522058823529411, ""f1-score"": 0.6487163431433939, ""support"": 544}, ""ORG_I"": {""precision"": 0.4698275862068966, ""recall"": 0.8766756032171582, ""f1-score"": 0.6117867165575304, ""support"": 373}, ""PER_B"": {""precision"": 0.8466453674121406, ""recall"": 0.9265734265734266, ""f1-score"": 0.8848080133555927, ""support"": 286}, ""PER_I"": {""precision"": 0.9106145251396648, ""recall"": 0.8907103825136612, ""f1-score"": 0.9005524861878453, ""support"": 183}, ""accuracy"": 0.9530183220829316, ""macro avg"": {""precision"": 0.6923734209166403, ""recall"": 0.8793937481053115, ""f1-score"": 0.761254480904786, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9720677235274362, ""recall"": 0.9530183220829316, ""f1-score"": 0.959441207690925, ""support"": 25925}}"
0,78516,0.0001,8,3.6177932429401314,0.9541760501321844,0.9585241397122849,3.7600253456168704,0.9495853423336548,0.9570023764155273,"              precision    recall  f1-score   support

       LOC_B     0.7357    0.8140    0.7729       301
       LOC_I     0.5181    0.7167    0.6014       120
           O     0.9990    0.9540    0.9759     24118
       ORG_B     0.5020    0.9430    0.6552       544
       ORG_I     0.3945    0.8874    0.5462       373
       PER_B     0.7898    0.9196    0.8498       286
       PER_I     0.8600    0.9399    0.8982       183

    accuracy                         0.9496     25925
   macro avg     0.6856    0.8821    0.7571     25925
weighted avg     0.9713    0.9496    0.9570     25925
","{""LOC_B"": {""precision"": 0.7357357357357357, ""recall"": 0.813953488372093, ""f1-score"": 0.7728706624605679, ""support"": 301}, ""LOC_I"": {""precision"": 0.5180722891566265, ""recall"": 0.7166666666666667, ""f1-score"": 0.6013986013986015, ""support"": 120}, ""O"": {""precision"": 0.9989579715178881, ""recall"": 0.9539762832739033, ""f1-score"": 0.975949098621421, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5019569471624267, ""recall"": 0.9430147058823529, ""f1-score"": 0.6551724137931034, ""support"": 544}, ""ORG_I"": {""precision"": 0.39451728247914186, ""recall"": 0.8873994638069705, ""f1-score"": 0.5462046204620462, ""support"": 373}, ""PER_B"": {""precision"": 0.7897897897897898, ""recall"": 0.9195804195804196, ""f1-score"": 0.8497576736672051, ""support"": 286}, ""PER_I"": {""precision"": 0.86, ""recall"": 0.9398907103825137, ""f1-score"": 0.8981723237597912, ""support"": 183}, ""accuracy"": 0.9495853423336548, ""macro avg"": {""precision"": 0.6855757165488013, ""recall"": 0.8820688197092742, ""f1-score"": 0.7570750563089623, ""support"": 25925}, ""weighted avg"": {""precision"": 0.971262213837016, ""recall"": 0.9495853423336548, ""f1-score"": 0.9570023764155273, ""support"": 25925}}"
0,78516,0.0001,4,1.68709542215018,0.9396847155586018,0.9459598853719211,1.3933384523252683,0.9350433944069431,0.9454564210906706,"              precision    recall  f1-score   support

       LOC_B     0.5574    0.9037    0.6895       301
       LOC_I     0.7882    0.5583    0.6537       120
           O     0.9986    0.9394    0.9681     24118
       ORG_B     0.4204    0.9375    0.5805       544
       ORG_I     0.3731    0.8472    0.5180       373
       PER_B     0.6606    0.8916    0.7589       286
       PER_I     0.7523    0.8962    0.8180       183

    accuracy                         0.9350     25925
   macro avg     0.6501    0.8534    0.7124     25925
weighted avg     0.9659    0.9350    0.9455     25925
","{""LOC_B"": {""precision"": 0.5573770491803278, ""recall"": 0.9036544850498339, ""f1-score"": 0.6894803548795945, ""support"": 301}, ""LOC_I"": {""precision"": 0.788235294117647, ""recall"": 0.5583333333333333, ""f1-score"": 0.6536585365853659, ""support"": 120}, ""O"": {""precision"": 0.9986336389280677, ""recall"": 0.93942283771457, ""f1-score"": 0.9681237448190402, ""support"": 24118}, ""ORG_B"": {""precision"": 0.42044517724649627, ""recall"": 0.9375, ""f1-score"": 0.5805350028457598, ""support"": 544}, ""ORG_I"": {""precision"": 0.3730814639905549, ""recall"": 0.8471849865951743, ""f1-score"": 0.5180327868852459, ""support"": 373}, ""PER_B"": {""precision"": 0.6606217616580311, ""recall"": 0.8916083916083916, ""f1-score"": 0.7589285714285714, ""support"": 286}, ""PER_I"": {""precision"": 0.7522935779816514, ""recall"": 0.8961748633879781, ""f1-score"": 0.8179551122194515, ""support"": 183}, ""accuracy"": 0.9350433944069431, ""macro avg"": {""precision"": 0.6500982804432537, ""recall"": 0.8534112710984687, ""f1-score"": 0.7123877299518612, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9659361211903545, ""recall"": 0.9350433944069431, ""f1-score"": 0.9454564210906706, ""support"": 25925}}"
0,78516,1e-05,32,4.118281130607311,0.9703319298932733,0.9722656721265476,7.101476032177315,0.9649758919961428,0.9687285928724586,"              precision    recall  f1-score   support

       LOC_B     0.6650    0.9037    0.7662       301
       LOC_I     0.7742    0.6000    0.6761       120
           O     0.9988    0.9678    0.9830     24118
       ORG_B     0.5792    0.9816    0.7285       544
       ORG_I     0.5386    0.9357    0.6836       373
       PER_B     0.9013    0.9580    0.9288       286
       PER_I     0.9777    0.9563    0.9669       183

    accuracy                         0.9650     25925
   macro avg     0.7764    0.9004    0.8190     25925
weighted avg     0.9772    0.9650    0.9687     25925
","{""LOC_B"": {""precision"": 0.6650366748166259, ""recall"": 0.9036544850498339, ""f1-score"": 0.7661971830985914, ""support"": 301}, ""LOC_I"": {""precision"": 0.7741935483870968, ""recall"": 0.6, ""f1-score"": 0.676056338028169, ""support"": 120}, ""O"": {""precision"": 0.9987590928540865, ""recall"": 0.9677833982917323, ""f1-score"": 0.9830272911051214, ""support"": 24118}, ""ORG_B"": {""precision"": 0.579175704989154, ""recall"": 0.9816176470588235, ""f1-score"": 0.7285129604365621, ""support"": 544}, ""ORG_I"": {""precision"": 0.5385802469135802, ""recall"": 0.935656836461126, ""f1-score"": 0.6836434867776688, ""support"": 373}, ""PER_B"": {""precision"": 0.9013157894736842, ""recall"": 0.958041958041958, ""f1-score"": 0.9288135593220338, ""support"": 286}, ""PER_I"": {""precision"": 0.9776536312849162, ""recall"": 0.9562841530054644, ""f1-score"": 0.9668508287292817, ""support"": 183}, ""accuracy"": 0.9649758919961428, ""macro avg"": {""precision"": 0.7763878126741633, ""recall"": 0.9004340682727054, ""f1-score"": 0.8190145210710611, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9771957574660979, ""recall"": 0.9649758919961428, ""f1-score"": 0.9687285928724586, ""support"": 25925}}"
0,78516,1e-05,16,2.6952820408802767,0.9656320375991384,0.9684612459695633,3.5735156087423947,0.962198649951784,0.9666504999308916,"              precision    recall  f1-score   support

       LOC_B     0.6627    0.9203    0.7705       301
       LOC_I     0.7143    0.6667    0.6897       120
           O     0.9991    0.9647    0.9816     24118
       ORG_B     0.5426    0.9835    0.6993       544
       ORG_I     0.5305    0.9088    0.6700       373
       PER_B     0.9013    0.9580    0.9288       286
       PER_I     0.9774    0.9454    0.9611       183

    accuracy                         0.9622     25925
   macro avg     0.7611    0.9068    0.8144     25925
weighted avg     0.9763    0.9622    0.9667     25925
","{""LOC_B"": {""precision"": 0.6626794258373205, ""recall"": 0.920265780730897, ""f1-score"": 0.7705146036161334, ""support"": 301}, ""LOC_I"": {""precision"": 0.7142857142857143, ""recall"": 0.6666666666666666, ""f1-score"": 0.689655172413793, ""support"": 120}, ""O"": {""precision"": 0.9990553480183778, ""recall"": 0.9647151505099926, ""f1-score"": 0.9815849979960766, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5425963488843814, ""recall"": 0.9834558823529411, ""f1-score"": 0.699346405228758, ""support"": 544}, ""ORG_I"": {""precision"": 0.5305164319248826, ""recall"": 0.9088471849865952, ""f1-score"": 0.6699604743083004, ""support"": 373}, ""PER_B"": {""precision"": 0.9013157894736842, ""recall"": 0.958041958041958, ""f1-score"": 0.9288135593220338, ""support"": 286}, ""PER_I"": {""precision"": 0.9774011299435028, ""recall"": 0.9453551912568307, ""f1-score"": 0.961111111111111, ""support"": 183}, ""accuracy"": 0.962198649951784, ""macro avg"": {""precision"": 0.7611214554811233, ""recall"": 0.9067639735065546, ""f1-score"": 0.8144266177137437, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9762813285195284, ""recall"": 0.962198649951784, ""f1-score"": 0.9666504999308916, ""support"": 25925}}"
0,78516,1e-05,8,1.1672323278936685,0.9710173308528346,0.9730709341302002,2.013173175561759,0.9631243972999036,0.9674391612843101,"              precision    recall  f1-score   support

       LOC_B     0.6594    0.9003    0.7612       301
       LOC_I     0.6610    0.6500    0.6555       120
           O     0.9988    0.9667    0.9825     24118
       ORG_B     0.5553    0.9779    0.7084       544
       ORG_I     0.5267    0.9249    0.6712       373
       PER_B     0.9590    0.8986    0.9278       286
       PER_I     0.9884    0.9290    0.9577       183

    accuracy                         0.9631     25925
   macro avg     0.7641    0.8925    0.8092     25925
weighted avg     0.9767    0.9631    0.9674     25925
","{""LOC_B"": {""precision"": 0.6593673965936739, ""recall"": 0.9003322259136213, ""f1-score"": 0.7612359550561798, ""support"": 301}, ""LOC_I"": {""precision"": 0.6610169491525424, ""recall"": 0.65, ""f1-score"": 0.6554621848739496, ""support"": 120}, ""O"": {""precision"": 0.998843336332091, ""recall"": 0.9667468280951986, ""f1-score"": 0.9825330271170013, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5553235908141962, ""recall"": 0.9779411764705882, ""f1-score"": 0.7083888149134486, ""support"": 544}, ""ORG_I"": {""precision"": 0.5267175572519084, ""recall"": 0.9249329758713136, ""f1-score"": 0.6712062256809339, ""support"": 373}, ""PER_B"": {""precision"": 0.9589552238805971, ""recall"": 0.8986013986013986, ""f1-score"": 0.9277978339350181, ""support"": 286}, ""PER_I"": {""precision"": 0.9883720930232558, ""recall"": 0.9289617486338798, ""f1-score"": 0.9577464788732394, ""support"": 183}, ""accuracy"": 0.9631243972999036, ""macro avg"": {""precision"": 0.7640851638640378, ""recall"": 0.8925023362265714, ""f1-score"": 0.8091957886356814, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9767247897875164, ""recall"": 0.9631243972999036, ""f1-score"": 0.9674391612843101, ""support"": 25925}}"
0,78516,1e-05,4,0.7755924715466871,0.9679819837462058,0.9702912502526575,0.9870189920718674,0.9581099324975892,0.9634972076002732,"              precision    recall  f1-score   support

       LOC_B     0.7018    0.7973    0.7465       301
       LOC_I     0.7889    0.5917    0.6762       120
           O     0.9989    0.9620    0.9801     24118
       ORG_B     0.5324    0.9816    0.6904       544
       ORG_I     0.4577    0.9437    0.6165       373
       PER_B     0.8627    0.9231    0.8919       286
       PER_I     0.9412    0.9617    0.9514       183

    accuracy                         0.9581     25925
   macro avg     0.7548    0.8802    0.7933     25925
weighted avg     0.9750    0.9581    0.9635     25925
","{""LOC_B"": {""precision"": 0.7017543859649122, ""recall"": 0.7973421926910299, ""f1-score"": 0.7465007776049767, ""support"": 301}, ""LOC_I"": {""precision"": 0.7888888888888889, ""recall"": 0.5916666666666667, ""f1-score"": 0.6761904761904762, ""support"": 120}, ""O"": {""precision"": 0.9988806612708799, ""recall"": 0.9620200679990049, ""f1-score"": 0.9801039158535039, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5324027916251246, ""recall"": 0.9816176470588235, ""f1-score"": 0.6903684550743373, ""support"": 544}, ""ORG_I"": {""precision"": 0.4577373211963589, ""recall"": 0.9436997319034852, ""f1-score"": 0.6164623467600701, ""support"": 373}, ""PER_B"": {""precision"": 0.8627450980392157, ""recall"": 0.9230769230769231, ""f1-score"": 0.8918918918918919, ""support"": 286}, ""PER_I"": {""precision"": 0.9411764705882353, ""recall"": 0.9617486338797814, ""f1-score"": 0.9513513513513513, ""support"": 183}, ""accuracy"": 0.9581099324975892, ""macro avg"": {""precision"": 0.7547979453676594, ""recall"": 0.880167409039388, ""f1-score"": 0.7932670306752296, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9749755856115858, ""recall"": 0.9581099324975892, ""f1-score"": 0.9634972076002732, ""support"": 25925}}"
0,78516,1e-06,32,4.62429947921863,0.9382159992166846,0.9458989655665917,8.019334396018701,0.939672131147541,0.9494082774478053,"              precision    recall  f1-score   support

       LOC_B     0.4613    0.9302    0.6167       301
       LOC_I     0.7500    0.4500    0.5625       120
           O     0.9991    0.9419    0.9697     24118
       ORG_B     0.4299    0.9688    0.5955       544
       ORG_I     0.4329    0.9169    0.5881       373
       PER_B     0.8544    0.9441    0.8970       286
       PER_I     0.9663    0.9399    0.9529       183

    accuracy                         0.9397     25925
   macro avg     0.6991    0.8702    0.7403     25925
weighted avg     0.9698    0.9397    0.9494     25925
","{""LOC_B"": {""precision"": 0.4612850082372323, ""recall"": 0.9302325581395349, ""f1-score"": 0.6167400881057269, ""support"": 301}, ""LOC_I"": {""precision"": 0.75, ""recall"": 0.45, ""f1-score"": 0.5625000000000001, ""support"": 120}, ""O"": {""precision"": 0.9991203377902885, ""recall"": 0.9418691433783896, ""f1-score"": 0.9696504033807146, ""support"": 24118}, ""ORG_B"": {""precision"": 0.4298531810766721, ""recall"": 0.96875, ""f1-score"": 0.5954802259887005, ""support"": 544}, ""ORG_I"": {""precision"": 0.43291139240506327, ""recall"": 0.9168900804289544, ""f1-score"": 0.5881341358555461, ""support"": 373}, ""PER_B"": {""precision"": 0.8544303797468354, ""recall"": 0.9440559440559441, ""f1-score"": 0.8970099667774087, ""support"": 286}, ""PER_I"": {""precision"": 0.9662921348314607, ""recall"": 0.9398907103825137, ""f1-score"": 0.9529085872576177, ""support"": 183}, ""accuracy"": 0.939672131147541, ""macro avg"": {""precision"": 0.6991274905839361, ""recall"": 0.8702412051979053, ""f1-score"": 0.7403462010522449, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9698031137303815, ""recall"": 0.939672131147541, ""f1-score"": 0.9494082774478053, ""support"": 25925}}"
